Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
review	CrowdLaw	2014	Berkeley, CA, USA	x	Marketplace	n/a	n/a	CrowdLaw is used by advocates and clients to get the funds they need through easy-to-launch crowdfunding campaigns.	https://congress.crowd.law	https://twitter.com/crowdlaw_?lang=en	n/a	https://www.crunchbase.com/organization/crowdlaw	n/a	n/a	n/a	active
	Legal Simplicity	2013	New York, NY, USA		Document Automation	Service Providers	Legal Service Using Tech	M&A Settlement Software for Attorneys	https://legalsimplicity.co/	https://twitter.com/LegalSimplicity	n/a	http://www.crunchbase.com/organization/legal-simplicity	http://www.linkedin.com/company/legal-simplicity	https://www.facebook.com/SimplicityLegal/	margers & acquisitions	inactive
	Legal Space	2015	San Mateo, California, United States		Marketplace	n/a	n/a	Legal Space is a safe and reliable virtual resource to help resolve legal issues online.	https://legalspace.world/	n/a	n/a	https://www.crunchbase.com/organization/legal-space	https://www.linkedin.com/company/law&gauge	https://www.facebook.com/Legal-Space-468707986637000	Information Services, Legal, Legal Tech	inactive
good	DataNovo, Inc.	2012	San Francisco, CA, USA	x	Analytics	n/a	n/a	Analytics	https://datanovo.com/	https://twitter.com/datanovo?lang=en	https://angel.co/company/datanovo-1	https://www.crunchbase.com/organization/datanovo-inc-	https://www.linkedin.com/company/datanovo	https://www.facebook.com/datanovoUSA/	n/a	active
good	DealRoom	2012	Chicago, Illinois, United States	x	Practice Management	n/a	n/a	DealRoom is a project management software & virtual data room that creates a better M&A experience for the user and its client.	https://dealroom.net	https://twitter.com/dealroominc	https://angel.co/company/dealroom-1	https://www.crunchbase.com/organization/dealroom	https://www.linkedin.com/company/dealroom/	https://www.facebook.com/dealroom.net/	m&a software, document exchange, document sharing, transactions, virtual data room, saas	active
	Legalbox.io	2016	Toronto, Canada		Practice Management	n/a	n/a	Legalbox simplifies the way to get legal tasks done through a web-based platform with a minimalist user interface and boards to make your workflow visual and efficient, where lawyers can rely on technology to organize what, when and how things have to be done to moving forward each case.	https://legalbox.io	https://twitter.com/state_io?lang=en	https://angel.co/	https://www.crunchbase.com/organization/legalbox-io	https://www.linkedin.com/company/legalbox-sas	https://www.facebook.com/legalbox.io/	agile	acquired
dead	Deftr	2016	Cambridge, Massachusetts, United States	x	Legal Research	n/a	n/a	Deftr automates the entire processâ€”enabling the user to build a chart effectively and quickly.	http://thedeftr.com/	@thedeftr	n/a	https://www.crunchbase.com/organization/deftr	https://www.linkedin.com/company/deftr/	https://www.facebook.com/public/Deftr	Identity Management, Information Technology, Legal, Legal Tech, Real Time	good
	LegalCrunch	2013	New York, NY, USA		Document Automation	n/a	n/a	LegalCrunch helps people clear their criminal records (a process called expungement) for a fraction of the cost of a lawyer by providing automated legal documents.	http://www.legalcrunch.com/	https://twitter.com/LegalCrunchInfo	https://angel.co/company/legalcrunch-1	https://www.crunchbase.com/organization/legalcrunch	http://www.linkedin.com/company/legalcrunch	http://www.facebook.com/legalcrunch	n/a	inactive
	LegalCrunch!	2013	East Brunswick		Document Automation	Individuals	Legal Service Using Tech	Clear your criminal record.	http://www.legalcrunch.com/	https://twitter.com/LegalCrunchInfo	https://angel.co/company/legalcrunch-1	https://www.crunchbase.com/organization/legalcrunch	n/a	https://www.facebook.com/Legalcrunch/	criminal record, expungement, clear	inactive
	LegalEZ	2013	New Orleans, LA, USA		Legal Education	n/a	n/a	We are building a one of a kind beautiful, simple app for law students to use when studying, reading, writing, and using note cards. Think iBooks 3 meets Notability with some of the features of Workflowy and Inkling as well as some specific functions only relevant to the study of law.	http://www.thelawschoolapp.com/	n/a	n/a	n/a	n/a	n/a	n/a	acquired
dead	Discovery Genie LLC	2017	Denver, CO	x	E-Discovery	n/a	n/a	Discovery Genie is a document production platform for small firms and/or small cases involving 35,000 pages of production or less, where full-blown eDiscovery platform is not warranted. Discovery Genie automates conversion to PDF, Bates numbering and indexing, integrating document metadata with the user's review notes. The Genie saves 75-90% of the cost of manual production while providing valuable indexes to locate evidence in real time.	https://www.DiscoveryGenie.com	@discovery_genie	n/a	n/a	https://www.linkedin.com/company/discovery-genie	https://www.facebook.com/discoverygenie/	ediscovery, small firms, small cases, document production	active
good	Divorce AI	n/a	Detroit, Michigan, United States	x	Document Automation	n/a	n/a	Divorce AI is a B2C divorce financial planner that can predict child support, alimony, asset separation options, future budget and more.	https://www.divorceai.com/	https://twitter.com/divorceai	https://angel.co/company/wevorce	https://www.crunchbase.com/organization/divorce-ai	https://www.linkedin.com/company/divorce-ai/	https://www.facebook.com/DivorceAI/	Artificial Intelligence, FinTech, Legal Tech	active
review	Docasaurus, Inc.	2015	USA	x	Document Automation	n/a	n/a	Document Automation	https://www.docasaurus.com	https://twitter.com/docasaurus	https://angel.co/company/docasaurus	https://www.crunchbase.com/organization/docasaurus	n/a	n/a	n/a	active
dead	DocEx Legal	2013	Washington, DC, USA	x	Document Automation	n/a	n/a	Document Automation	https://www.docexlegal.com	https://twitter.com/docexlegal	https://angel.co/company/docex-legal/jobs	https://www.crunchbase.com/organization/docex-legal	https://www.linkedin.com/company/3108541?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1434090099485%2Ctas%3ADocEx%20Legal%20	https://www.facebook.com/docexlegal	n/a	dead
dead	DocketHero	2013	Gainesville, FL, USA	x	Marketplace	Service Providers	Legal Service Using Tech	A B2B Marketplace for Law Firms.	http://signup.dockethero.com/	https://twitter.com/DocketHero	n/a	https://www.crunchbase.com/organization/dockethero	n/a	https://www.facebook.com/public/DocKet-HeRo	recruiting, referrals	dead
good	Docketwise	2016	Philadelphia, PA	x	Practice Management	n/a	n/a	Docketwise is an online interface for preparing complete immigration applications based on answers to simple questions.  Immigration lawyers use our software to simplify legal paperwork for their own clients. Lawyers subscribe to Docketwise for unlimited access to a comprehensive set of family, business and humanitarian immigration forms and immigration practice management features.  Docketwise is cloud-based and scalable. In addition to form preparation, it offers a CRM, case tracking, priority date tracking, tasks, reminders, notes and integrations with thousands of other business apps.	https://www.docketwise.com	@docketwise	https://angel.co/company/docketwise	n/a	https://www.linkedin.com/company/docketwise-software	https://www.facebook.com/docketwise/	case management software, immigration software	active
	LegalOptics	2017	Tampa, Florida, United States		Marketplace	n/a	n/a	LegalOptics helps consumers find the right attorney by providing a more-granular analysis of their records.	https://www.legaloptics.com/	@legaloptics	https://angel.co/company/legaloptics	https://www.crunchbase.com/organization/legaloptics	n/a	https://www.facebook.com/LegalOptics-1856487411282384/	Consulting, Legal, Legal Tech	inactive
good	Docracy	2011	New York, NY, USA	x	Document Automation	Service Providers	Legal Tech	The web_Û__s only open collection of legal contracts and the best way to negotiate and sign documents online.	https://www.docracy.com/	https://twitter.com/Docracy	https://angel.co/docracy	http://www.crunchbase.com/organization/docracy	https://www.linkedin.com/company/docracy	n/a	documents, contracts, signing	active
review	DocsCorp	n/a	Pittsburgh, Pennsylvania, United States	x	Document Automation	n/a	n/a	DocsCorp designs easy-to-use software and services for document professionals who use enterprise content management systems.	https://www.docscorp.com/	https://twitter.com/DocsCorp	n/a	https://www.crunchbase.com/organization/docscorp	https://www.linkedin.com/company/docscorp	https://www.facebook.com/DocsCorp/	Content, Document Management, Information Services, Information Technology, Legal Tech, Software	active
	LegalQ	2015	Henderson, Nevada, United States		Marketplace	n/a	n/a	LegalQ is an online site advertising attorneys flat fees and attorney reviews.	http://www.legalq.net/	https://twitter.com/legalq_	n/a	https://www.crunchbase.com/organization/legalq	https://www.linkedin.com/company/legalqapp	https://www.facebook.com/LegalQ.net?ref=hl	Advertising, Legal, Legal Tech, Marketing, Marketplace	inactive
	Legalr	n/a	New York, New York, United States		Analytics	n/a	n/a	Legalr is a legal database developing a platform that allows anyone to easily access and understand the laws that affect their lives.	http://www.legalr.co	n/a	n/a	https://www.crunchbase.com/organization/legalr	https://www.linkedin.com/company/simplelaw-org	n/a	Database, Information Technology, Legal, Legal Tech	inactive
review	DrugPatentWatch	2002	Washington, District of Columbia, United States	x	Legal Research	n/a	n/a	DrugPatentWatch is a global biopharmaceutical drug patent and generic entry business intelligence.	https://www.drugpatentwatch.com/	https://twitter.com/DrugPatentWatch	https://angel.co/company/drugpatentwatch-com	https://www.crunchbase.com/organization/drugpatentwatch	http://www.linkedin.com/company/drugpatentwatch	https://www.facebook.com/DrugPatents/	Biotechnology, Legal, Legal Tech, Pharmaceutical	active
good	DTI Global	1988	Atlanta, GA	x	E-Discovery	Companies	Legal Service Using Tech	DTI is a global legal process outsourcing (LPO) company serving law firms and corporations around the globe. Founded in 1998, DTI leads the industry in litigation, discovery, court reporting and managed services. We help corporations and law firms of all sizes lower overhead costs, reduce risk, and streamline document and electronic data management—so they can focus on their core business.	https://www.dtiglobal.com/	https://twitter.com/DTIGLOBAL	https://angel.co/company/dti-global/people	https://www.crunchbase.com/organization/dti	https://www.linkedin.com/company/dti-llc	https://www.facebook.com/DTIGlobalent/	legal process outsourcing, e-discovery	active
	Legalshine	2014	Dublin		Analytics	n/a	n/a	Corporate legal fees are a black hole. Legalshine is a tool for large organisations to control their legal costs through data analytics.	http://www.legalshinehq.com/	n/a	https://angel.co/company/legalshine	https://www.crunchbase.com/organization/legalshine	n/a	https://www.facebook.com/LegalShine/	n/a	inactive
good	DueCourse	2018	San Francisco, CA	x	Legal Education	n/a	n/a	DueCourse is a learning and professional development platform that helps lawyers take control of their career and map and track their professional development through frictionless, personalized learning. We work with law firms and professional development teams across the country to create courses tailored to the individual needs of each attorney, with a focus on promoting growth and development.	https://duecourseapp.com	https://twitter.com/DueCourse__	https://angel.co/company/duecourse-3	https://www.crunchbase.com/organization/duecourse-6b17#section-overview	https://www.linkedin.com/company/5369633	https://www.facebook.com/duecoursebusiness	n/a	active
	LegalSpell	2016	New Delhi, Delhi, India		Document Automation	n/a	n/a	LegalSpell  is a time efficient drafting platform working towards document automation.	http://www.legalspell.in/	https://twitter.com/legal_spell?lang=en	https://angel.co/company/legalspell	https://www.crunchbase.com/organization/legalspell	https://www.linkedin.com/company/legalspell/	n/a	Document Management, Legal, Legal Tech	inactive
	Legalswipe	2015	Toronto, Ontario, Canada		Legal Education	Individuals	Legal Tech	Legalswipe informs people of their rights during interactions with police.	http://www.legalswipe.com/	https://twitter.com/legalswipe?lang=en	https://angel.co/company/legalswipe	https://www.crunchbase.com/organization/legalswipe	https://www.linkedin.com/company/legalswipe	https://www.facebook.com/legalswipe	Information Services, Information Technology, Legal, Legal Tech, Mobile Apps, Software	inactive
	LegalTap - On Demand Legal	2015	San Diego, California, United States		Marketplace	n/a	n/a	LegalTap connects the public with access to affordable self help legal services that would otherwise be difficult to find.	https://www.legaltap.org/	https://twitter.com/legaltap?lang=en	n/a	https://www.crunchbase.com/organization/legaltap	https://www.linkedin.com/company/6431096	https://www.facebook.com/pages/LegalTap/871603896212403	Apps, Information Services, Legal, Legal Tech	inactive
	Legaltech	n/a	Tokyo, Tokyo, Japan		Marketplace	n/a	n/a	Digital data recovery service business	https://www.aos.com	https://twitter.com/Legaltech_news	n/a	https://www.crunchbase.com/organization/legaltech	https://www.linkedin.com/company/legaltech	https://www.facebook.com/LegaltechNewsALM/	Legal Tech, Management Consulting, Professional Services	inactive
	LegalThings One	2014	Amsterdam, The Netherlands		Document Automation	n/a	n/a	LegalThings started in 2014 as a platform to digitize agreements. Rather than just generating text and automating signing, we focused on the logic within a contract. This allowed companies can run their in- and external business processes much more efficient.  Early 2016 we were the first in Europe to add proof of existence (using the Bitcoin blockchain) in our application for the documents being signed / agreed. By doing so we introduced the blockchain to organizations, showing it was useful for more than digital currency.  In 2017 we introduced LiveContracts; A platform to model agreements in such a way that they are easily understandable for both computers and humans.  Breaking down an agreement or law in these understandable pieces has the added benefit that some parts (those considered simple and safe enough) can be executed by computers that have no or very basic AI. Other parts can be left to human interpretation.	https://livecontracts.io	@livecontracts	n/a	n/a	n/a	n/a	blockchain, smart contracts	inactive
good	E-Nact	2013	Philadelphia, PA, USA	x	Document Automation	n/a	n/a	E-Nact coordinates multi-party deal-making, negotiation, and consensus building. It ensures momentum toward solution of complex processes, and it does so reliably, with specific, measurable outcomes that results from our deal-sprints.	http://enactllc.wordpress.com/	n/a	https://angel.co/company/e-nact	https://www.crunchbase.com/organization/e-nact	https://www.linkedin.com/company/e-nact-solutions/	n/a	n/a	active
good	ECFX	n/a	Venice, California, United States	x	Online Dispute Resolution	n/a	n/a	Intelligent Automation of Electronic Court Notices	https://www.goecfx.com	https://twitter.com/ecfx1?lang=en	n/a	https://www.crunchbase.com/organization/ecfx	https://www.linkedin.com/company/ecfx/about/	https://m.facebook.com/public/Ecfx	Legal Tech, Software	active
good	EDocGen LLC	2019	Middletown, DE 19709	x	Document Automation	n/a	n/a	DIY Document generation platform for creation of PDF and Word documents from wide range of data-sources including Databases, Enterprise Applications, XML, Excel, JSON data.  API first product that supports on-demand, bulk and interactive document generation.	https://www.edocgen.com	@edocgen	n/a	https://www.crunchbase.com/organization/edocgen	https://www.linkedin.com/company/edocgen	https://www.facebook.com/edocgen	document automation, document generation	active
	Legify	1900	No location yet		Marketplace	n/a	n/a	No description yet	https://www.legify.com	https://twitter.com/legify	n/a	http://www.crunchbase.com/organization/lawful-ly	https://www.linkedin.com/company/legify	https://www.facebook.com/legify.legal/	n/a	inactive
good	EDT	2004	NYC	x	E-Discovery	n/a	n/a	EDT is an end-to-end Case Management Platform for Litigation and Investigations.  It empowers e-discovery with state-of-the-art Analytics and Machine Learning.    BYO Infrastructure ... Cloud, On Premise, or Portable.	https://www.discoverEDT.com	@discovEDT	n/a	n/a	https://www.linkedin.com/company/edt	https://www.facebook.com/engineering-development-team-llc-171573849559162	litigation ai machine learning ediscovery e-discovery investigations	active
good	EDZ Systems	2015	Overland Park, Kansas	x	Document Automation	n/a	n/a	EDZ Systems Launches Intelligent RMSTM  First Tool of Its Kind to Integrate Law Firm Data In One Intelligent System  OVERLAND PARK, Kan. (August 28, 2018) – EDZ Systems today announced the launch of Intelligent RMS, a software solution designed to make law firms and corporate legal departments more informed, adaptable and strategic by bringing together all of their data on one intelligent platform.  Most law firms don’t lack data. They have a significant volume of business intelligence from multiple software sources – matter management, timekeeping, finance, human resources, marketing and more – as well as offline documents. However, as this information sits in disconnected systems and spreadsheets, law firm leaders don’t get a complete view of the business.  That’s where Intelligent RMS can help, said Elizabeth DeZeeuw, the president and CEO of EDZ Systems.  “Unlike any other product on the market today, Intelligent RMS helps legal teams see the big picture so they can make better decisions faster. This can lead to smarter business development, resource utilization and client management, as well as revenue growth and cost elimination,” she said. “It provides law firms the actionable optics to deliver better service for their clients and stronger profit for their partners.”  How it Works  Data visibility has been a critically lacking component of law firm management, DeZeeuw said. According to a study by FRONTEO, just 40 percent of law firms have dashboarding capabilities, compared to nearly three-fourths of corporations.  Indeed, data is often spread across law firms in separate systems that don’t integrate. Intelligent RMS brings together data from existing siloed applications into a single real-time display.  It’s common for law firms to use one provider for timekeeping and billing, and another for financial analysis, and still another for client contact information, DeZeeuw said. Intelligent RMS works across vendors, platforms and technologies; it can incorporate data onto a law firm dashboard regardless of source.  Corporate legal departments also can utilize Intelligent RMS to streamline their data and resources, DeZeeuw said.  Doug Doerfler, a former AmLaw 200 chief financial officer and Intelligent RMS user, said the software delivers ROI for law firms by improving efficiency, eliminating manual processes and focusing resources on the activities that matter most.  “In more than 20 years, I have not seen such a valuable solution,” Doerfler said. “This platform fills an important gap for firms, providing leaders real-time visibility across their business – and access to information in seconds. This increases efficiency in key areas: resource, matter, project, practice and lateral management.”  As a Software-as-a-Service (SaaS) product, Intelligent RMS is available for a per-user monthly fee plus an implementation charge based on firm size. There are no hardware or server requirements.  Following integration – which is estimated to take days, not months– users have access to centralized data and can create custom displays or dashboards.  More information is available at www.edzsystems.com.  About the Company  Based in Overland Park, Kan., EDZ Systems was founded by technology professionals that were former executives at DST Systems, an international leader in financial and healthcare software solutions. Their corporate experience inspired Intelligent RMS.  A certified minority- and woman-owned firm, EDZ Systems offers law firm users a foundation of industry best practices and technologies. Prior to launch, the company tested and validated Intelligent RMS in AmLaw 200 firms.  Learn more at www.edzsystems.com.	http://www.edzsystems.com	https://twitter.com/edz_systems?lang=en	n/a	https://www.crunchbase.com/organization/edz-systems	https://www.linkedin.com/company/edz-systems/	https://www.facebook.com/pages/EDZ-Systems/1866844370256000	n/a	active
	Lemontech - Thetimebilling	2013	Santiago, Chile		Practice Management	n/a	n/a	It is a Web-based Time tracking, Billing, expense tracking and reporting software, that enables law firms and consulting firms to focus in their business and no in administration process.	http://www.thetimebilling.com/	n/a	n/a	n/a	n/a	n/a	n/a	inactive
good	EffortlessLegal LLC	2017	Chicago	x	Practice Management	n/a	n/a	Work Effortlessly  •  Keep your existing billing system •  We add the automation!  We use Artificial Intelligence (AI), machine learning, and automation to boost profits and productivity.	https://effortlesslegal.com/	https://twitter.com/effortlesslegal?lang=en	https://angel.co/effortlesslegal	https://www.crunchbase.com/organization/effortlesslegal-llc	https://www.linkedin.com/company/effortlesslegal/	https://www.facebook.com/EffortlessLegal-807472939456799	automation machine learning artificial intelligence ai utbms ledes	active
good	Ekdesk LLC	2017	Menlo Park, CA	x	Compliance	n/a	n/a	Ekdesk workplace polling studies help identify risk for M&A and other transactional diligence.  These studies help spot potential issues that may not be identified through traditional diligence methods. That includes issues that seller management may not know about.  Potential issues that Ekdesk studies can identify include:  --Accounting and financial misconduct --Improper sales or business development practices --Workplace safety and HR issues --Environmental and other regulatory violations --IP, R&D, and operational concerns	https://www.ekdesk.com	@ekdesk	n/a	https://www.crunchbase.com/organization/ekdesk	n/a	n/a	m&a diligence; m&a analytics; workplace compliance; workplace analytics	active
	Lex Quantus Analytics	2013	Gauteng, NA - South Africa, South Africa		Marketplace	n/a	n/a	Lex Quantus Analytics provides Core Data Science solutions to the fields of Business, Law, and Big Data Analytics.	https://www.lexquantusanalytics.com/	@LQ_Analytics	https://angel.co/company/lexmarkets/jobs	https://www.crunchbase.com/organization/lex-quantus-analytics	https://ca.linkedin.com/pub/mkhuseli-mthukwane/41/a90/4?trk=seokp_posts_primary_cluster_res_author_name	https://www.facebook.com/Lex-Quantus-Analytics-1570145646581314/	Consulting, Information Technology, Legal, Legal Tech, Software	inactive
	Lexa	2016	Brooklyn, NY		Practice Management	n/a	n/a	Uber for Lawyers	n/a	https://twitter.com/LexaOficial	https://angel.co/david-lexa	https://www.crunchbase.com/organization/lexa-partners	https://www.linkedin.com/company/lexa	https://www.facebook.com/public/Lexa	n/a	inactive
	LEXAI	n/a	São Paulo, Sao Paulo, Brazil		Marketplace	n/a	n/a	Contract Review Platform	https://www.lexai.legal	n/a	n/a	https://www.crunchbase.com/organization/lexai	n/a	n/a	Artificial Intelligence, Legal Tech	inactive
good	Elijah LTD	2003	CHICAGO	x	E-Discovery	n/a	n/a	Founded in 2003, Elijah is an industry leader in providing expert digital forensic and legal technology solutions. Recent industry recognitions for Elijah have included “Digital Forensics Provider of the Year” by the 2017 Finance Monthly Law Awards, “US Computer Investigations Provider of the Year” by the 2017 ACQ5 Law Awards, “Technology Solutions Provider of the Year (Legal) – USA” by the 2017 Lawyer International Global Awards, and “Best for Computer Forensics & Expert Testimony Services – USA” by the 2016 AI Legal Awards. Elijah offers flexible eDiscovery managed services solutions to companies and firms of all sizes, leveraging its proprietary Dart project management software. With joint headquarters in Chicago and Miami and additional offices throughout the country, Elijah is called upon by a wide variety of companies, governmental entities and individuals to meet their digital forensic, electronic discovery and legal technology needs.	https://www.elijaht.com	https://twitter.com/elijahltd?lang=en	https://angel.co/elijahjohnyarra	https://www.crunchbase.com/organization/elijah#section-overview	https://www.linkedin.com/company/elijah-ltd	https://www.facebook.com/ElijahLtd/	n/a	active
good	Emerald Technology Valuations LLC	1997	San Francisco, CA, USA	x	Practice Management	n/a	n/a	Emerald Technology Valuations LLC is a United States-based company, which provides appraisal, disposition and advisory services to technology equipment and inventories. The Company offers equipment and inventory collateral assessment for lenders, such as liquidation value analysis, fair market value analysis, and equipment and inventory inspections; and liquidations of high technology equipment and inventories, including on-site and/or Web-based auctions, targeted marketing of assets to buyers, and thorough and professional execution of each auction. It also provides consultation and asset valuation of lease transactions that include residual value studies and sale leaseback analysis; and expert testimony and asset valuation for legal proceedings, such as expert testimony and pre-litigation consulting services. It also serves the financial industry.	http://www.emerald-tech.com/	https://twitter.com/emerald_tech?lang=en	n/a	https://www.crunchbase.com/organization/emerald-technology-valuations	n/a	https://www.facebook.com/pages/Emerald-Technology-Valuations-LLC/240462186105041	n/a	active
good	Enkrypt	2015	Los Angeles	x	Practice Management	n/a	n/a	Enkrypt changing the dynamics of how attorneys interact with their clients.	https://enkryptapp.com/	https://twitter.com/@EnkryptM	https://angel.co/company/enkrypt	https://www.crunchbase.com/organization/enkrypt-inc	https://www.linkedin.com/company/enkrypt-inc-	https://www.facebook.com/EnkryptLosAngeles/	n/a	active
	Lexicata	2014	Los Angeles, California, United States		Practice Management	n/a	n/a	Lexicata is a salesforce for the legal industry that helps manage prospects and provides actionable data.	https://lexicata.com/	https://twitter.com/lexicata?lang=en	n/a	https://www.crunchbase.com/organization/lexicata	https://www.linkedin.com/company/3746495	https://www.facebook.com/Lexicata	Cloud Infrastructure, CRM, Law Enforcement, Legal, Legal Tech, SaaS	acquired
good	EPIQ	n/a	Chicago, Illinois, United States	x	Marketplace	n/a	n/a	Epiq Systems provides legal process outsourcing (LPO) services in the United States and internationally.	https://www.epiqglobal.com/en-us	https://twitter.com/EpiqGlobal?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor	https://angel.co/company/epiq/funding	https://www.crunchbase.com/organization/epiq-systems	https://www.linkedin.com/company/epiqglobal/	http://www.facebook.com/epiqsystems/	Document Management, Ediscovery, Information Technology, Legal, Legal Tech	active
	Lexnet	2005	Vilnius, Lithuania		Legal Research	n/a	n/a	When things are just important, we help legal professionals to get to the heart of matter.	https://www.infolex.lt	https://twitter.com/lexnetjusticia?lang=en	n/a	https://www.crunchbase.com/organization/lexnet-us	https://www.linkedin.com/company/lexnet	https://www.facebook.com/lexnetnz	legislation, case law	acquired
	Lexplique	n/a	San Francisco, California, United States		Document Automation	n/a	n/a	Lexplique operates a translation service and other services for lawyers around the world.	http://www.lexplique.com	https://twitter.com/lexplique?lang=en	n/a	https://www.crunchbase.com/organization/lexplique-lk-splik	https://www.linkedin.com/company/lexplique-llc	http://www.facebook.com/Lexplique	Law Enforcement, Legal, Legal Tech, Translation Service	inactive
good	eSign Genie	2014	Cupertino	x	Document Automation	n/a	n/a	Easy and Collaborative eSignatures	https://www.esigngenie.com/	https://twitter.com/eSignGenie	https://angel.co/company/esign-genie	https://www.crunchbase.com/organization/esign-genie	https://www.linkedin.com/company/esigngenie/	https://www.facebook.com/eSignGenie	n/a	active
	LexSpring	2014	New Jersey		Document Automation	Service Providers	Legal Service Using Tech	Internet Law Advisor	http://lexspring.com/	https://twitter.com/lex_spring/	n/a	https://www.crunchbase.com/organization/lexspring	n/a	https://www.facebook.com/public/Lex-Spring	documents, web	inactive
	Lexvisors	2014	Berlin, Berlin, Germany		Marketplace	n/a	n/a	Lexvisors are online marketplace that makes legal advice transparent and affordable.	https://lexvisors.com	https://twitter.com/lexvisors?lang=en	https://angel.co/company/lexvisors-1	https://www.crunchbase.com/organization/lexvisors	https://www.linkedin.com/company/1328426	https://www.facebook.com/Lexvisors	Advice, Document Management, Legal, Legal Tech, Marketplace, Small and Medium Businesses	inactive
	Lig Technologies Ltd	2013	Jerusalem, Yerushalayim, Israel		Marketplace	n/a	n/a	Lig revolutionizes the legal field enabling an individual, without any prior legal knowledge, to submit a legal action.	https://lig-it.com	https://twitter.com/TFFSuperLig	https://angel.co/company/lig-technologies	https://www.crunchbase.com/organization/lig	https://www.linkedin.com/company/lig-technologies-ltd	https://www.facebook.com/LigMLS	Information Services, Law Enforcement, Legal, Legal Tech, Online Portals	inactive
good	Esq. Safe	2013	New York, NY, USA	x	Practice Management	Service Providers	Legal Tech	A secure cloud-based legal practice management suite for attorneys & paralegals.	http://esqsafe.launchrock.com/	n/a	https://angel.co/esq-safe-1	n/a	n/a	https://www.facebook.com/esq.me/	cloud, practice management	active
good	EsqSocial	2013	New York, NY, USA	x	Marketplace	Service Providers	Legal Service Using Tech	The Lawyer's Network	http://www.esqsocial.com/	https://twitter.com/esqsocial	https://angel.co/esqsocial	https://www.crunchbase.com/organization/esqsocial	n/a	https://www.facebook.com/esqsocial/	web, find-a-lawyer, social network	active
good	Estate Apps LLC	2020	San Francisco, CA	x	Marketplace	n/a	CourtCorrect tells you what's in all the terms and conditions and contracts you just accept.	Estate App LLC develops Apps that enable law firms to solve legal client issues while boosting the law firms' marketing.    The Estate Attorney App available on iOS and Android enables law firms to provide clients with a property memo generation tool for completing a property memo -- something that nearly 70% of clients currently do not complete.  The property memo is essential as it designates who is to get a client's personal items upon their death.  Without a completed property memo, beneficiaries are left to divide the sentimental items themselves leading to fights among family members.  An unfinished memo is also a loss for the law firm as it means the firm misses out on billable work reviewing the memo for legal compliance.   The Estate Attorney App enables subscribing law firms to provide a tool that empowers clients by removing the previous barriers to creating the memo.  Specifically, the barriers in the past was the memo was 1) difficult to put together with items located in various places (e.g., banks, closets, locker storage) but having to type it into a desktop computer (solution: mobile app) and 2) difficult to describe similarly looking items (e.g., jewelry or clothing) with just words (solution: include pictures).  The App solves all these problems by making memo generation simple, and importantly, when the memo is to be updated in the future, the information is stored within the device.    The App is also a marketing tool as law firm information is displayed every time the client opens the App and provides an in device annual notification reminding clients to consider updating their estate plan.  It enables law firms to stand apart from other firms while clients perceive the firm as providing high-value.	https://www.estateappsllc.com	n/a	n/a	https://www.crunchbase.com/organization/estate-apps	https://www.linkedin.com/company/estate-apps	n/a	n/a	active
	Lit IQ	2015	New York City, NY		Analytics	n/a	n/a	Our software scans legal documents for potential drafting errors. Think of it like a spell checker or grammar checker on steroids. Drafting errors have consequences—ranging from making the attorney look sloppy to creating loopholes that open up litigation. Many drafting oversights, such as  semantic and syntactic ambiguities, are not easy for lawyers to catch but relatively straightforward with the help of technology.	http://www.litiq.com/	@sanghags	https://angel.co/company/lit-iq	n/a	n/a	n/a	n/a	inactive
good	EXOCHAIN	2017	Kennebunk, Maine, United States	x	E-Discovery	n/a	n/a	EXOCHAIN is a legal risk reducing tokenized blockchain protocol that deliver secure ownership, custody, and care of identifying data.	https://exochain.net/	https://twitter.com/exochainlynk?lang=en	https://angel.co/company/exochain	https://www.crunchbase.com/organization/exochain-corp	https://www.linkedin.com/company/exochain/	https://www.facebook.com/EXOCHAIN/	Biometrics, Biopharma, Blockchain, Clinical Trials, Electronic Health Record (EHR), FinTech, Identity Management, Internet, Legal Tech	active
	Litigation Master	n/a	Ramat Gan, Tel Aviv, Israel		Document Automation	n/a	n/a	Litigation Master is an AI startup that developed software with contextual analysis to review legal documents and financial statements.	https://uniregistry.com/market/domain/litigationmaster.com?landerid=litigationmaster5f12b10e440541.66869114	n/a	https://angel.co/company/litigation-master	https://www.crunchbase.com/organization/litigation-master	n/a	n/a	Analytics, Artificial Intelligence, Big Data, Legal Tech	inactive
	Litigator Technology	2012	Chattanooga, Tennessee, United States		Marketplace	n/a	n/a	Litigator Technology provides mobile and web app solutions for litigators and trial teams.	http://litigatortechnology.com/	n/a	https://angel.co/company/litigator-technology	https://www.crunchbase.com/organization/litigator-technology	https://www.linkedin.com/company/litigator-technology/	https://www.facebook.com/JuryStar-by-Litigator-Technology-151792191578390/	Apps, Consulting, Incubators, Legal, Legal Tech, Mobile Apps	inactive
